,content
5048,"The Department of Empowerment of Persons with Disabilities (DEPwD), Ministry of Social Justice and Empowerment has written to the State Commissioners for Persons with Disabilities of all States/UTs for the implementation of comprehensive disability inclusive guidelines issued by the DEPwD on 26th March, 2020 for protection and safety of Persons with Disabilities (PwDs) (Divyangjan) during the emergency health situations due to Pandemic COVID 19 – Issue of passes to Care Givers, NGOs/PwDs."
5049,The States Commissioners are required to serve as State Nodal Authority to ensure implementation in close coordination with other authorities.
5050,"During lockdown, PWDs with disabilities should be given access to food, water and medicine. NGOs and Association of PwDs are working to assist them."
5051,The State Commissioners for Persons with Disabilities of all States/UTs have been asked to issue local travel passes to Association of Divyangjan/NGOs/caregivers.
5052,DEPwD urges M/O Home Affairs to ensure minimum support services to persons with disabilities during Lockdown Period
5053,The Department of Empowerment of Persons with Disabilities (DEPwD) and the Ministry of social justice and empowerment have called for minimum support services during the lockdown period.
5054,"The Secretary, DEPwD, has written to the Secretary, Ministry of Home Affairs, that Persons with Disabilities are vulnerable and at risk of harm due to the lockdown. "
5055,It is urged in the letter for instructions to law enforcement authorities in the States/UTs to issue passes to the caregivers/maids of Persons with Disabilities on priority basis.
5056,DEPwD issues comprehensive disability inclusive guidelines to States/UTs for protection and safety of persons with Disabilities (Divyangjan) in light of COVID-19
5057,The Department of Empowerment of Persons with Disabilities (DEPwD) under Ministry of Social Justice and Empoweredment has issued guidelines for protection and safety of disabled people in light of Pandemic Covid-19 (Corona Virus).
5058,The guidelines to prevent the spread of the disease are available on the Ministry of Health and Family Welfare's website.
5059,● Awareness material (both in Hindi and English) for citizens and frontline workers;
5060,● Advisory on mass gatherings and social distancing;
5061,● Guidelines and procedure to be followed by hospitals including telemedicine practices for patient care;
5062,"● Common Helpline Numbers: 1075, 011-23978046, 9013151515"
5063,The persons with disabilities are more vulnerable to COVID 19 than the general population.
5064,"The Rights of Persons with Disabilities Act, 2016 guarantees equal protection and safety for persons with disabilities in situations of natural disasters. It also obliges Disaster Management Authorities at District/State/National levels to take steps to include them in their disaster management activities. The authorities are also required to involve the concerned State Commissioner for Persons With Disabilities during such incidents. In September 2019, the National Disaster Management Authority, Union Ministry of Home Affairs issued National Guidelines on Disability Inclusive Disaster Risk Reduction."
5065,"While the guidelines issued by the Ministry of Health and Family Welfare and Ministry of Home Affairs are applicable to all citizens, the following measures are suggested which need to be acted upon by various State/District authorities to give focused attention to protection and safety of persons with disabilities during COVID 19."
5066,All information about COVID 19 should be available in accessible formats.
5067,● Sign language interpreters who work in emergency and health settings should be given the same health and safety protection as other health care workers dealing with COVID19.
5068,"● All persons responsible for handling emergency response services should be trained on the rights of persons with disabilities, and on risks associated with additional problems for persons having specific impairments."
5069,● Relevant information on support to persons with disabilities should be a part of all awareness campaigns
5070,"During quarantine, essential support services, personal assistance, and physical and communication accessibility should be ensured e.g. for blind persons, disabled people and people with mental disability."
5071,● Caregivers of persons with disabilities should be allowed to reach Persons with disabilities by exempting them from restrictions during lockdown or providing passes in a simplified manner on priority.
5072,"● To ensure continuation of support services for persons with disabilities with minimum human contact, due publicity needs to be given to ensuring personal protective equipments for caregivers."
5073,"● The Resident Welfare Associations should be sensitized about the need of persons with disabilities so as to allow entry of maid, caregiver and other support providers to their residence after following due sanitizing procedure."
5074,"People with disabilities should be given access to essential food, water and medicine."
5075,● The States/UTs may consider reserving specific opening hours in retail provision stores including super markets for persons with disabilities and older persons for ensuring easy availability of their daily requirements.
5076,● Peer-support networks may be set up to facilitate support during quarantine for PwDs ;
5077,● Additional protective measures should be taken for persons with disabilities based on their impairment who need to be given travel pass during the emergency period and should also be sensitized for their personal safety and protection.
5078,People with disabilities should be given priority in treatment. Special care should be taken in respect of children and women with disabilities.
5079,Employees with blindness and other severe disabilities should be excluded from essential services work during the period of infection prevention.
5080,On-line counselling mechanism should be developed to help disabled people cope with the quarantine period.
5081,● 24X7 Helpline Number at State Level be set up exclusively for Divyangjan with facilities of sign language interpretation and video calling.
5082,● The States/UTs may consider involving Organisation of Persons with Disabilities in preparation and dissemination of information material on COVID 19 for use of PwDs.
5083,Mechanism to resolve disability specific issues during the period
5084,● The State Commissioners for PwDs should be declared as the State Nodal authority in respect of persons with disabilities.
