,content
4651,No Development Zone along Ganga River
4652,A model bill for flood plain zoning was circulated by the Union Government in 1975 to help States enact legislation.
4653,The River Ganga is a construction free zone.
4654,The National Green Tribunal vide its judgment dated 13.07.2017 has ordered to identify and demarcate the flood plains of river Ganga from Haridwar to Unnao.
4655,"Further, Ministry of Environment Forests & Climate Change also circulated draft notification on “River Conservation Zones” in 2015 to all States."
4656,"Uttarakhand, Rajasthan and Manipur are the only three states that have enacted the Legislation regarding river development."
4657,"The minister of state for water resources, river development and ganga rejuvenation has told the Lok Sabha that there are no plans to rejuvenate the Ganga."
4658,Foreign Assistance for Ganga River Cleaning
4659,"National Mission for Clean Ganga (NMCG) has been receiving financial and technological assistance for cleaning of river Ganga from foreign countries/external agencies. Ministry of Water Resources, River Development and Ganga Rejuvenation has signed Memorandum of Understanding (MoU) with Netherlands on 27.06.2017 with an objective to strengthen technological, scientific and scientific capabilities and promote cooperation in the field of water management."
4660,"Further, GIZ, Germany has been providing technical cooperation to the project ‘Support to Ganga Rejuvenation’ under Indo-German Bilateral Development Cooperation and has committed an amount of Euro (€) 3 million."
4661,The Japan International Cooperation Agency (JICA) has sanctioned two loans aggregating JPY 43.755 billion for the Ganga Action Plan II Project (Varanasi) (GAP II) and the Yamuna Action Plan Project III (YAP III) in Delhi.
4662,The World Bank has sanctioned a loan of US $ 1 billion for the National Ganga River Basin Authority Projects.
4663,All releases by World Bank and JICA are by way of reimbursement of expenses incurred on the approved projects forming part of projects approved by them.
4664,"The minister of state for water resources, river development and ganga rejuvenation has told the Lok Sabha that there are no plans to rejuvenate the Ganga."
4665,Water level in 61% of observation wells in the Country declined in Pre-monsoon (2017).
4666,"Water being a State subject, initiatives on water management including conservation and artificial recharge to ground water is primarily States’ responsibility."
4667,"MoWR, RD & GR has circulated a Model Bill to all the States/UTs to enable them to enact suitable ground water legislation for its regulation and development. So far, 15 States have adopted and implemented the Model Bill."
4668,The Central Ground Water Administration (CGWA) advises States and UTs to promote and adopt artificial recharge to ground water and rainwater harvesting.
4669,"Besides, other steps taken by the Central Government for conservation of ground water are available at the following URL http://mowr.gov.in/writereaddata/GW_Depletion.pdf"
4670,State-wise Decadal Water Level Fluctuation with Mean [Pre-monsoon (2007 to 2016] and Pre-monsoon 2017
4671,"This information was given by Union Minister of State for Water Resources, River Development and Ganga Rejuvenation Shri Arjun Ram Meghwal in a written reply in Rajya Sabha today."
4672,Prensence of Arsenic in Ganga and Yamuna River
4673,The Central Pollution Control Board (CPCB) is monitoring water quality at 3000 locations in 29 States and 6 Union Territories covering 540 rivers including River Ganga. Arsenic is not detected at any of the water samples taken from the network.
4674,"However, the Central & State Pollution Control Boards are implementing the Water Act, 1974 to restore water quality and following important steps are taken to prevent and control water pollution."
4675,"During year 2016-17, monitoring network was expanded from 2500 to 3000 locations by addition of 500 new monitoring locations."
4676,"Standard Operating Procedure (SoP) has been prepared and shared with all the State Pollution Control Boards (SPCBs)/Pollution Control Committees (PCCs) on monitoring, analysis, parameters, frequency and data reporting etc."
4677,Online web based portal developed for quick data transfer and retrieval as Environmental Water Quality Data Entry System (EWQDES).
4678,CPCB identified 302 polluted river stretches in 275 rivers in the country.
4679,"CPCB issued Directions under Section 5 of the Environment (Protection) Act, 1986 regarding ‘Treatment and Utilization of Sewage for Restoration of water quality of River’ to Municipal Corporations of 46 Metropolitan cities and 20 State Capitals in October, 2015."
4680,"CPCB issued Directions under Section18 (1) (b) of the water (Prevention and Control of Pollution) Act, 1974 regarding treatment & utilization of sewage to SPCBs/PCCs."
4681,"CPCB issued Directions under Section18 (1) (b) of the water (Prevention and Control of Pollution) Act, 1974 regarding untreated sewage and industrial effluent and disposal in coastal towns in India."
4682,CPCB prepared a reference document as a model plan for restoration of river stretches and communicated to all the SPCBs/PCCs for preparation of detailed project report.
4683,Model plan for restoration of River Hindon by incorporating assessment of point sources of pollution (Industrial and Municipal wastewater discharge) has also been prepared and suggested measures were shared with local administration for providing technical support from CPCB.
4684,"Ministry of Environment Forest & Climate Change has notified standards for treated effluent of Sewage Treatment Plants on dated 13 October, 2017 for adherence."
4685,"With respect to industrial effluents, consent management for compliance of standards is being enforced by SPCBs/PCCs to improve the water quality of the rivers."
4686,CPCB has given directions to industrial units in the country to set up online Continuous water quality monitoring system. The non-compliant units will be punished.
4687,All Common Effluent Treatment Plants have been established and directions have been given to them to install continuous effluent monitoring system.
4688,"This information was given by Union Minister of State for Water Resources, River Development and Ganga Rejuvenation in a written reply in Rajya Sabha today."
4689,Water Harvesting during Rainy Season
4690,Water is a State subject. States are responsible for water management.
4691,Central Ground Water Board (CGWB) has prepared a conceptual document titled “Master Plan for Artificial Recharge to Ground Water - 2013” which provides information about area specific artificial recharge techniques to augment the ground water resources. It envisages construction of about 1.11 crore artificial recharge structures in urban and rural areas at an estimated cost of Rs. 79178 crore.
4692,"Besides, other steps taken by the Central Government for conservation of ground water are available at the following URL http://mowr.gov.in/writereaddata/GW_Depletion.pdf"
