,content
1051,The Congress party insulted this House by saying that the word 'Nation' does not appear in the constitution. The word ‘Nation’ is written in the Preamble of the Constitution.
1052,'Nation' is a living soul. It is written in Vishnu Purana.
1053,The country north of the sea and south of the Himalayas is called India and their children are called Indians.
1054,The tradition of the Congress for politics is seen in the legacy of the British.
1055,I translate what he has said in the Tamil language:
1056,The expository Upanishads are our prized treasure
1057,The entire world doesn't have any work of that measure.
1058,"Oh, the Golden Bharath is verily our own land"
1059,"Hail our land, we are of a matchless brand!!"
1060,"""I salute all the citizens of Tamil Nadu today."""
1061,"When CDS Rawat died suddenly in a helicopter crash, Tamilians queued up on the roads for hours to see his body being taken to the airport in Tamil Nadu. "
1062,"Those who are not able to stop us from the process of democracy are trying to stop us here through acts of indiscipline, but they will not succeed."
1063,The Congress party does not want to return to power and they are sowing seeds in the country which will strengthen separatist forces.
1064,"Lakhs of efforts were made for selfish reasons but the country is immortal, nothing can happen to this country."
1065,The Congress party is feeling the pinch regarding the issue of duties.
1066,Modi quotes Nehru ji on duties.
1067,"According to Pandit Nehru, there is a free Hindustan, but with freedom arises responsibility."
1068,The House is tired and the President doesn't want to take too much time.
1069,"In his concluding remarks, Prime Minister Manmohan Singh urged the opposition and the countrymen to work together for the development of India."
1070,"In support of the Motion of Thanks on the President’s address, President Obama thanks the MPs for the opportunity they gave him to speak."
1071,The approximate translation of PM's speech is in English. The original was delivered in Hindi.
1072,PM’s reply to the motion of thanks on the President’s Address in Lok Sabha
1073,Lata Didi unified the nation through her music. India can play a global leadership role in the coming years. PM Gati Shakti presents a holistic approach to solve infrastructure challenges.
1074,The Prime Minister paid tribute to Lata Mangeshkar before starting his speech in the Lok Sabha.
1075,The Prime Minister is participating in 'Azadi Ka Amrit Mahotsav'. He believes that India can play a global leadership role in the coming years.
1076,"The poor are getting new dignity through facilities like electricity, bank accounts and gas connections."
1077,The Prime Minister underlined the importance of democracy and highlighted the centuries old democratic tradition of India.
1078,The world has taken note of India's economic strides and its people.
1079,"During the last flu pandemic, the government of India ensured that over 80 crore Indians got access to free ration."
1080,The Prime Minister stressed that effective way of dealing with poverty is taking care of the concerns of the small farmers.
1081,The Prime Minister talked about the new approach of governance and project delivery. Saryu Nahar National Project in Uttar Pradesh got completed. PM Gati Shakti presented a holistic approach to solve the infrastructure challenges. The definition of MSMEs was changed to help the sector.
1082,The Prime Minister talked about the new mentality of Aatmnirbharta which has been pushed by innovative policies. He highlighted the harnessing of the talent and youth of the country via opening new sectors. 
1083,"M mocking ""Make in India"" initiative amounts to mocking the entrepreneurship of India, youth of India and industry of media."
1084,"The Prime Minister said in the past inflation was explained away by giving the excuse of global problems, whereas India, today, is tackling inflation despite difficult global scenario withoutmaking excuses for that."
1085,"The Prime Minister said that nation is a living soul, not just an arrangement of power or government. He cited puranas and Subramania Bharati to elaborate on this concept."
1086,"The Prime Minister concluded by exhorting political parties, citizens and youth to contribute with positive sentiment during the auspicious period of Amrit Kaal."
1087,"Lata Didi unified the nation through her music, PM Narendra Modi says."
1088,"""Azadi Ka Amrit Mahotsav"" is the perfect time to think about how India can play a global leadership role in the coming years."
1089,"In the Lok Sabha, PM Narendra Modi said that criticism is an essential part of democracy."
1090,The Congress Party has crossed all limits during COVID-19.
